"result_level","chart","scenario","period","age","series","value_dollars"
"Primary individual","Saving and super drawdown","Selected scenario",,22,"Opening super balance",9305.20846942438
"Primary individual","Saving and super drawdown","Selected scenario",,23,"Opening super balance",14571.2651840427
"Primary individual","Saving and super drawdown","Selected scenario",,24,"Opening super balance",20282.2457591026
"Primary individual","Saving and super drawdown","Selected scenario",,25,"Opening super balance",26467.0929300792
"Primary individual","Saving and super drawdown","Selected scenario",,26,"Opening super balance",33156.4345755554
"Primary individual","Saving and super drawdown","Selected scenario",,27,"Opening super balance",40382.6759674431
"Primary individual","Saving and super drawdown","Selected scenario",,28,"Opening super balance",48180.096876835
"Primary individual","Saving and super drawdown","Selected scenario",,29,"Opening super balance",56584.9537842058
"Primary individual","Saving and super drawdown","Selected scenario",,30,"Opening super balance",65635.5874551751
"Primary individual","Saving and super drawdown","Selected scenario",,31,"Opening super balance",75372.5361561456
"Primary individual","Saving and super drawdown","Selected scenario",,32,"Opening super balance",43354.4618331821
"Primary individual","Saving and super drawdown","Selected scenario",,33,"Opening super balance",7834.54847495233
"Primary individual","Saving and super drawdown","Selected scenario",,34,"Opening super balance",16068.8527182245
"Primary individual","Saving and super drawdown","Selected scenario",,35,"Opening super balance",25011.8296276177
"Primary individual","Saving and super drawdown","Selected scenario",,36,"Opening super balance",34487.0275696483
"Primary individual","Saving and super drawdown","Selected scenario",,37,"Opening super balance",44519.9531288218
"Primary individual","Saving and super drawdown","Selected scenario",,38,"Opening super balance",55137.2552634368
"Primary individual","Saving and super drawdown","Selected scenario",,39,"Opening super balance",66366.77518013
"Primary individual","Saving and super drawdown","Selected scenario",,40,"Opening super balance",78237.5983636483
"Primary individual","Saving and super drawdown","Selected scenario",,41,"Opening super balance",90780.1088545869
"Primary individual","Saving and super drawdown","Selected scenario",,42,"Opening super balance",104026.045871817
"Primary individual","Saving and super drawdown","Selected scenario",,43,"Opening super balance",118008.562880486
"Primary individual","Saving and super drawdown","Selected scenario",,44,"Opening super balance",132762.289210792
"Primary individual","Saving and super drawdown","Selected scenario",,45,"Opening super balance",148323.394337278
"Primary individual","Saving and super drawdown","Selected scenario",,46,"Opening super balance",164729.654933073
"Primary individual","Saving and super drawdown","Selected scenario",,47,"Opening super balance",182020.524818454
"Primary individual","Saving and super drawdown","Selected scenario",,48,"Opening super balance",200237.2079282
"Primary individual","Saving and super drawdown","Selected scenario",,49,"Opening super balance",219422.73442758
"Primary individual","Saving and super drawdown","Selected scenario",,50,"Opening super balance",239622.040112377
"Primary individual","Saving and super drawdown","Selected scenario",,51,"Opening super balance",260882.049234164
"Primary individual","Saving and super drawdown","Selected scenario",,52,"Opening super balance",283251.760898132
"Primary individual","Saving and super drawdown","Selected scenario",,53,"Opening super balance",306782.339187062
"Primary individual","Saving and super drawdown","Selected scenario",,54,"Opening super balance",331527.207171671
"Primary individual","Saving and super drawdown","Selected scenario",,55,"Opening super balance",357542.144974391
"Primary individual","Saving and super drawdown","Selected scenario",,56,"Opening super balance",384838.222701274
"Primary individual","Saving and super drawdown","Selected scenario",,57,"Opening super balance",413472.712865609
"Primary individual","Saving and super drawdown","Selected scenario",,58,"Opening super balance",443505.377343622
"Primary individual","Saving and super drawdown","Selected scenario",,59,"Opening super balance",474998.574621783
"Primary individual","Saving and super drawdown","Selected scenario",,60,"Opening super balance",508017.37165136
"Primary individual","Saving and super drawdown","Selected scenario",,61,"Opening super balance",542629.660508014
"Primary individual","Saving and super drawdown","Selected scenario",,62,"Opening super balance",578906.280062631
"Primary individual","Saving and super drawdown","Selected scenario",,63,"Opening super balance",616921.142878471
"Primary individual","Saving and super drawdown","Selected scenario",,64,"Opening super balance",656751.367558953
"Primary individual","Saving and super drawdown","Selected scenario",,65,"Opening super balance",698477.416779977
"Primary individual","Saving and super drawdown","Selected scenario",,66,"Opening super balance",742183.241250769
"Primary individual","Saving and super drawdown","Selected scenario",,67,"Opening super balance",787956.429857666
"Primary individual","Saving and super drawdown","Selected scenario",,68,"Opening super balance",755590.147099777
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Opening super balance",721443.718790205
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Opening super balance",685462.136923605
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Opening super balance",650309.568054343
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Opening super balance",615953.607897272
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Opening super balance",582399.069931561
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Opening super balance",549612.032377737
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Opening super balance",517576.207758452
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Opening super balance",486274.412785106
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Opening super balance",455688.519088226
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Opening super balance",425818.901238018
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Opening super balance",396626.954406049
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Opening super balance",368110.950498321
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Opening super balance",340249.566375668
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Opening super balance",312429.750672665
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Opening super balance",283531.91711117
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Opening super balance",253514.292499168
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Opening super balance",222333.48493345
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Opening super balance",189944.421074561
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Opening super balance",155910.877833601
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Opening super balance",120005.489714389
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Opening super balance",82125.3052486196
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Opening super balance",42161.7106372332
"Primary individual","Saving and super drawdown","Selected scenario",,20,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,21,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,22,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,23,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,24,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,25,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,26,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,27,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,28,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,29,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,30,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,31,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,32,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,33,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,34,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,35,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,36,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,37,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,38,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,39,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,40,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,41,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,42,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,43,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,44,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,45,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,46,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,47,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,48,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,49,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,50,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,51,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,52,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,53,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,54,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,55,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,56,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,57,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,58,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,59,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,60,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,61,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,62,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,63,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,64,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,65,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,66,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,67,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,68,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Opening bank deposit",0
"Primary individual","Saving and super drawdown","Selected scenario",,20,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,21,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,22,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,23,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,24,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,25,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,26,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,27,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,28,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,29,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,30,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,31,"Annual super withdrawal",35251.5744750027
"Primary individual","Saving and super drawdown","Selected scenario",,32,"Annual super withdrawal",37379.8303263778
"Primary individual","Saving and super drawdown","Selected scenario",,33,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,34,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,35,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,36,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,37,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,38,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,39,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,40,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,41,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,42,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,43,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,44,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,45,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,46,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,47,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,48,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,49,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,50,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,51,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,52,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,53,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,54,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,55,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,56,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,57,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,58,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,59,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,60,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,61,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,62,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,63,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,64,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,65,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,66,"Annual super withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,67,"Annual super withdrawal",75703.8864000605
"Primary individual","Saving and super drawdown","Selected scenario",,68,"Annual super withdrawal",75703.8864000605
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Annual super withdrawal",75660.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Annual super withdrawal",72852.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Annual super withdrawal",70122.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Annual super withdrawal",67431.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Annual super withdrawal",64818.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Annual super withdrawal",62264.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Annual super withdrawal",59768.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Annual super withdrawal",57330.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Annual super withdrawal",54932.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Annual super withdrawal",52611.9864000605
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Annual super withdrawal",50330.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Annual super withdrawal",48107.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Annual super withdrawal",46533.5418536651
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Annual super withdrawal",46081.4698484913
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Annual super withdrawal",45611.880053117
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Annual super withdrawal",45124.0936531719
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Annual super withdrawal",44617.405530229
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Annual super withdrawal",44480.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Annual super withdrawal",44480.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Annual super withdrawal",44480.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Annual super withdrawal",44480.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Annual super withdrawal",44480.4864000605
"Primary individual","Saving and super drawdown","Selected scenario",,20,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,21,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,22,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,23,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,24,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,25,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,26,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,27,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,28,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,29,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,30,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,31,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,32,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,33,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,34,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,35,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,36,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,37,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,38,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,39,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,40,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,41,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,42,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,43,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,44,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,45,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,46,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,47,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,48,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,49,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,50,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,51,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,52,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,53,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,54,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,55,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,56,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,57,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,58,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,59,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,60,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,61,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,62,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,63,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,64,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,65,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,66,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,67,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,68,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,69,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,70,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,71,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,72,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,73,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,74,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,75,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,76,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,77,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,78,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,79,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,80,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,81,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,82,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,83,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,84,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,85,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,86,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,87,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,88,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,89,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","Selected scenario",,90,"Annual bank withdrawal",0
"Primary individual","Saving and super drawdown","No-shock baseline",,20,"No-shock opening super balance",0
"Primary individual","Saving and super drawdown","No-shock baseline",,21,"No-shock opening super balance",4456.73039146744
"Primary individual","Saving and super drawdown","No-shock baseline",,22,"No-shock opening super balance",9305.20846942438
"Primary individual","Saving and super drawdown","No-shock baseline",,23,"No-shock opening super balance",14571.2651840427
"Primary individual","Saving and super drawdown","No-shock baseline",,24,"No-shock opening super balance",20282.2457591026
"Primary individual","Saving and super drawdown","No-shock baseline",,25,"No-shock opening super balance",26467.0929300792
"Primary individual","Saving and super drawdown","No-shock baseline",,26,"No-shock opening super balance",33156.4345755554
"Primary individual","Saving and super drawdown","No-shock baseline",,27,"No-shock opening super balance",40382.6759674431
"Primary individual","Saving and super drawdown","No-shock baseline",,28,"No-shock opening super balance",48180.096876835
"Primary individual","Saving and super drawdown","No-shock baseline",,29,"No-shock opening super balance",56584.9537842058
"Primary individual","Saving and super drawdown","No-shock baseline",,30,"No-shock opening super balance",65635.5874551751
"Primary individual","Saving and super drawdown","No-shock baseline",,31,"No-shock opening super balance",75372.5361561456
"Primary individual","Saving and super drawdown","No-shock baseline",,32,"No-shock opening super balance",85838.65479789
"Primary individual","Saving and super drawdown","No-shock baseline",,33,"No-shock opening super balance",97079.2403095863
"Primary individual","Saving and super drawdown","No-shock baseline",,34,"No-shock opening super balance",109142.163560956
"Primary individual","Saving and super drawdown","No-shock baseline",,35,"No-shock opening super balance",122078.008166048
"Primary individual","Saving and super drawdown","No-shock baseline",,36,"No-shock opening super balance",135717.368800066
"Primary individual","Saving and super drawdown","No-shock baseline",,37,"No-shock opening super balance",150093.100644561
"Primary individual","Saving and super drawdown","No-shock baseline",,38,"No-shock opening super balance",165239.51651148
"Primary individual","Saving and super drawdown","No-shock baseline",,39,"No-shock opening super balance",181192.450242296
"Primary individual","Saving and super drawdown","No-shock baseline",,40,"No-shock opening super balance",197989.322842571
"Primary individual","Saving and super drawdown","No-shock baseline",,41,"No-shock opening super balance",215669.211469591
"Primary individual","Saving and super drawdown","No-shock baseline",,42,"No-shock opening super balance",234272.921395736
"Primary individual","Saving and super drawdown","No-shock baseline",,43,"No-shock opening super balance",253843.061075569
"Primary individual","Saving and super drawdown","No-shock baseline",,44,"No-shock opening super balance",274424.12045005
"Primary individual","Saving and super drawdown","No-shock baseline",,45,"No-shock opening super balance",296062.552627085
"Primary individual","Saving and super drawdown","No-shock baseline",,46,"No-shock opening super balance",318806.859083544
"Primary individual","Saving and super drawdown","No-shock baseline",,47,"No-shock opening super balance",342707.678540134
"Primary individual","Saving and super drawdown","No-shock baseline",,48,"No-shock opening super balance",367817.879667019
"Primary individual","Saving and super drawdown","No-shock baseline",,49,"No-shock opening super balance",394192.657784837
"Primary individual","Saving and super drawdown","No-shock baseline",,50,"No-shock opening super balance",421889.635732868
"Primary individual","Saving and super drawdown","No-shock baseline",,51,"No-shock opening super balance",450968.969083439
"Primary individual","Saving and super drawdown","No-shock baseline",,52,"No-shock opening super balance",481493.455889376
"Primary individual","Saving and super drawdown","No-shock baseline",,53,"No-shock opening super balance",513528.651159307
"Primary individual","Saving and super drawdown","No-shock baseline",,54,"No-shock opening super balance",547142.98626402
"Primary individual","Saving and super drawdown","No-shock baseline",,55,"No-shock opening super balance",582407.893485744
"Primary individual","Saving and super drawdown","No-shock baseline",,56,"No-shock opening super balance",619350.766571797
"Primary individual","Saving and super drawdown","No-shock baseline",,57,"No-shock opening super balance",658045.901964912
"Primary individual","Saving and super drawdown","No-shock baseline",,58,"No-shock opening super balance",698570.815801485
"Primary individual","Saving and super drawdown","No-shock baseline",,59,"No-shock opening super balance",741006.382490233
"Primary individual","Saving and super drawdown","No-shock baseline",,60,"No-shock opening super balance",785436.979242249
"Primary individual","Saving and super drawdown","No-shock baseline",,61,"No-shock opening super balance",831950.636807864
"Primary individual","Saving and super drawdown","No-shock baseline",,62,"No-shock opening super balance",880639.19668668
"Primary individual","Saving and super drawdown","No-shock baseline",,63,"No-shock opening super balance",931598.475088561
"Primary individual","Saving and super drawdown","No-shock baseline",,64,"No-shock opening super balance",984928.4339353
"Primary individual","Saving and super drawdown","No-shock baseline",,65,"No-shock opening super balance",1040733.35920509
"Primary individual","Saving and super drawdown","No-shock baseline",,66,"No-shock opening super balance",1099122.04693493
"Primary individual","Saving and super drawdown","No-shock baseline",,67,"No-shock opening super balance",1160207.99720951
"Primary individual","Saving and super drawdown","No-shock baseline",,68,"No-shock opening super balance",1127972.23668003
"Primary individual","Saving and super drawdown","No-shock baseline",,69,"No-shock opening super balance",1093963.50932142
"Primary individual","Saving and super drawdown","No-shock baseline",,70,"No-shock opening super balance",1058084.3019581
