"result_level","chart","scenario","period","age","series","value_dollars"
"Primary individual","Saving and super drawdown","No-shock baseline",,72,"No-shock opening super balance",980297.283414218
"Primary individual","Saving and super drawdown","No-shock baseline",,73,"No-shock opening super balance",938166.433625994
"Primary individual","Saving and super drawdown","No-shock baseline",,74,"No-shock opening super balance",893718.387099417
"Primary individual","Saving and super drawdown","No-shock baseline",,75,"No-shock opening super balance",846825.698013879
"Primary individual","Saving and super drawdown","No-shock baseline",,76,"No-shock opening super balance",797353.911028637
"Primary individual","Saving and super drawdown","No-shock baseline",,77,"No-shock opening super balance",745161.175759205
"Primary individual","Saving and super drawdown","No-shock baseline",,78,"No-shock opening super balance",690097.840049956
"Primary individual","Saving and super drawdown","No-shock baseline",,79,"No-shock opening super balance",634486.420876697
"Primary individual","Saving and super drawdown","No-shock baseline",,80,"No-shock opening super balance",580164.87364891
"Primary individual","Saving and super drawdown","No-shock baseline",,81,"No-shock opening super balance",527087.141323593
"Primary individual","Saving and super drawdown","No-shock baseline",,82,"No-shock opening super balance",475224.133720385
"Primary individual","Saving and super drawdown","No-shock baseline",,83,"No-shock opening super balance",424564.660699
"Primary individual","Saving and super drawdown","No-shock baseline",,84,"No-shock opening super balance",375057.916661439
"Primary individual","Saving and super drawdown","No-shock baseline",,85,"No-shock opening super balance",326689.301701812
"Primary individual","Saving and super drawdown","No-shock baseline",,86,"No-shock opening super balance",278000.711766751
"Primary individual","Saving and super drawdown","No-shock baseline",,87,"No-shock opening super balance",227425.438971707
"Primary individual","Saving and super drawdown","No-shock baseline",,88,"No-shock opening super balance",174890.374355854
"Primary individual","Saving and super drawdown","No-shock baseline",,89,"No-shock opening super balance",119685.54456942
"Primary individual","Saving and super drawdown","No-shock baseline",,90,"No-shock opening super balance",61444.449144732
"Primary individual","Tax paid","Selected scenario",,20,"Non-superannuation tax",4370.14285714286
"Primary individual","Tax paid","Selected scenario",,21,"Non-superannuation tax",4813.71428571429
"Primary individual","Tax paid","Selected scenario",,22,"Non-superannuation tax",5466.35892857143
"Primary individual","Tax paid","Selected scenario",,23,"Non-superannuation tax",6171.88508035714
"Primary individual","Tax paid","Selected scenario",,24,"Non-superannuation tax",6909.15990897321
"Primary individual","Tax paid","Selected scenario",,25,"Non-superannuation tax",7679.612104877
"Primary individual","Tax paid","Selected scenario",,26,"Non-superannuation tax",8484.73464959647
"Primary individual","Tax paid","Selected scenario",,27,"Non-superannuation tax",9326.08770882831
"Primary individual","Tax paid","Selected scenario",,28,"Non-superannuation tax",10205.3016557256
"Primary individual","Tax paid","Selected scenario",,29,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,30,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,31,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,32,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,33,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,34,"Non-superannuation tax",16186.1017821942
"Primary individual","Tax paid","Selected scenario",,35,"Non-superannuation tax",16643.2676142737
"Primary individual","Tax paid","Selected scenario",,36,"Non-superannuation tax",17108.6624313306
"Primary individual","Tax paid","Selected scenario",,37,"Non-superannuation tax",17582.4343550946
"Primary individual","Tax paid","Selected scenario",,38,"Non-superannuation tax",18064.7341734863
"Primary individual","Tax paid","Selected scenario",,39,"Non-superannuation tax",18555.7153886091
"Primary individual","Tax paid","Selected scenario",,40,"Non-superannuation tax",19055.534265604
"Primary individual","Tax paid","Selected scenario",,41,"Non-superannuation tax",19564.3498823849
"Primary individual","Tax paid","Selected scenario",,42,"Non-superannuation tax",20082.3241802678
"Primary individual","Tax paid","Selected scenario",,43,"Non-superannuation tax",20609.6220155126
"Primary individual","Tax paid","Selected scenario",,44,"Non-superannuation tax",21146.4112117919
"Primary individual","Tax paid","Selected scenario",,45,"Non-superannuation tax",21692.8626136041
"Primary individual","Tax paid","Selected scenario",,46,"Non-superannuation tax",22249.150140649
"Primary individual","Tax paid","Selected scenario",,47,"Non-superannuation tax",22815.4508431807
"Primary individual","Tax paid","Selected scenario",,48,"Non-superannuation tax",23391.9449583579
"Primary individual","Tax paid","Selected scenario",,49,"Non-superannuation tax",23978.8159676084
"Primary individual","Tax paid","Selected scenario",,50,"Non-superannuation tax",24576.2506550253
"Primary individual","Tax paid","Selected scenario",,51,"Non-superannuation tax",25184.4391668158
"Primary individual","Tax paid","Selected scenario",,52,"Non-superannuation tax",25803.5750718185
"Primary individual","Tax paid","Selected scenario",,53,"Non-superannuation tax",26433.8554231112
"Primary individual","Tax paid","Selected scenario",,54,"Non-superannuation tax",27075.4808207272
"Primary individual","Tax paid","Selected scenario",,55,"Non-superannuation tax",27583.5055522174
"Primary individual","Tax paid","Selected scenario",,56,"Non-superannuation tax",28098.6426299484
"Primary individual","Tax paid","Selected scenario",,57,"Non-superannuation tax",28620.9916267677
"Primary individual","Tax paid","Selected scenario",,58,"Non-superannuation tax",29150.6535095424
"Primary individual","Tax paid","Selected scenario",,59,"Non-superannuation tax",29687.730658676
"Primary individual","Tax paid","Selected scenario",,60,"Non-superannuation tax",30232.3268878975
"Primary individual","Tax paid","Selected scenario",,61,"Non-superannuation tax",30784.5474643281
"Primary individual","Tax paid","Selected scenario",,62,"Non-superannuation tax",31344.4991288287
"Primary individual","Tax paid","Selected scenario",,63,"Non-superannuation tax",31912.2901166323
"Primary individual","Tax paid","Selected scenario",,64,"Non-superannuation tax",32488.0301782651
"Primary individual","Tax paid","Selected scenario",,65,"Non-superannuation tax",33071.8306007608
"Primary individual","Tax paid","Selected scenario",,66,"Non-superannuation tax",33663.8042291715
"Primary individual","Tax paid","Selected scenario",,67,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,68,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,69,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,70,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,71,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,72,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,73,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,74,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,75,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,76,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,77,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,78,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,79,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,80,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,81,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,82,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,83,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,84,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,85,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,86,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,87,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,88,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,89,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,90,"Non-superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,20,"Superannuation tax",794.90581526735
"Primary individual","Tax paid","Selected scenario",,21,"Superannuation tax",883.298283986629
"Primary individual","Tax paid","Selected scenario",,22,"Superannuation tax",977.925897841759
"Primary individual","Tax paid","Selected scenario",,23,"Superannuation tax",1079.16608497895
"Primary individual","Tax paid","Selected scenario",,24,"Superannuation tax",1187.41741255435
"Primary individual","Tax paid","Selected scenario",,25,"Superannuation tax",1303.10071622901
"Primary individual","Tax paid","Selected scenario",,26,"Superannuation tax",1426.66028813762
"Primary individual","Tax paid","Selected scenario",,27,"Superannuation tax",1558.56512629039
"Primary individual","Tax paid","Selected scenario",,28,"Superannuation tax",1699.3102485147
"Primary individual","Tax paid","Selected scenario",,29,"Superannuation tax",668.112405041715
"Primary individual","Tax paid","Selected scenario",,30,"Superannuation tax",696.774589883235
"Primary individual","Tax paid","Selected scenario",,31,"Superannuation tax",726.666389432834
"Primary individual","Tax paid","Selected scenario",,32,"Superannuation tax",757.840554460863
"Primary individual","Tax paid","Selected scenario",,33,"Superannuation tax",790.352098758565
"Primary individual","Tax paid","Selected scenario",,34,"Superannuation tax",2296.38018397146
"Primary individual","Tax paid","Selected scenario",,35,"Superannuation tax",2455.69176513622
"Primary individual","Tax paid","Selected scenario",,36,"Superannuation tax",2622.93218553962
"Primary individual","Tax paid","Selected scenario",,37,"Superannuation tax",2798.46129232059
"Primary individual","Tax paid","Selected scenario",,38,"Superannuation tax",2982.654724712
"Primary individual","Tax paid","Selected scenario",,39,"Superannuation tax",3175.90459790753
"Primary individual","Tax paid","Selected scenario",,40,"Superannuation tax",3378.62021638141
"Primary individual","Tax paid","Selected scenario",,41,"Superannuation tax",3591.22881792672
"Primary individual","Tax paid","Selected scenario",,42,"Superannuation tax",3814.17634973217
"Primary individual","Tax paid","Selected scenario",,43,"Superannuation tax",4047.92827787397
"Primary individual","Tax paid","Selected scenario",,44,"Superannuation tax",4292.97043165843
"Primary individual","Tax paid","Selected scenario",,45,"Superannuation tax",4549.80988431269
"Primary individual","Tax paid","Selected scenario",,46,"Superannuation tax",4818.97587158517
"Primary individual","Tax paid","Selected scenario",,47,"Superannuation tax",5101.02074988434
"Primary individual","Tax paid","Selected scenario",,48,"Superannuation tax",5396.52099565435
"Primary individual","Tax paid","Selected scenario",,49,"Superannuation tax",5706.0782477591
"Primary individual","Tax paid","Selected scenario",,50,"Superannuation tax",6030.32039472201
"Primary individual","Tax paid","Selected scenario",,51,"Superannuation tax",6369.9027087486
"Primary individual","Tax paid","Selected scenario",,52,"Superannuation tax",6725.50902854103
"Primary individual","Tax paid","Selected scenario",,53,"Superannuation tax",7097.85299300072
"Primary individual","Tax paid","Selected scenario",,54,"Superannuation tax",7487.67932800443
"Primary individual","Tax paid","Selected scenario",,55,"Superannuation tax",7887.35202575524
"Primary individual","Tax paid","Selected scenario",,56,"Superannuation tax",8305.26907158959
"Primary individual","Tax paid","Selected scenario",,57,"Superannuation tax",8742.22852857079
"Primary individual","Tax paid","Selected scenario",,58,"Superannuation tax",9199.06291212712
"Primary individual","Tax paid","Selected scenario",,59,"Superannuation tax",9676.64067108039
"Primary individual","Tax paid","Selected scenario",,60,"Superannuation tax",10175.8677322531
"Primary individual","Tax paid","Selected scenario",,61,"Superannuation tax",10697.6891113827
"Primary individual","Tax paid","Selected scenario",,62,"Superannuation tax",11243.0905931873
"Primary individual","Tax paid","Selected scenario",,63,"Superannuation tax",11813.1004835512
"Primary individual","Tax paid","Selected scenario",,64,"Superannuation tax",12408.7914369238
"Primary individual","Tax paid","Selected scenario",,65,"Superannuation tax",13031.2823621598
"Primary individual","Tax paid","Selected scenario",,66,"Superannuation tax",13681.7404101662
"Primary individual","Tax paid","Selected scenario",,67,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,68,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,69,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,70,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,71,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,72,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,73,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,74,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,75,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,76,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,77,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,78,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,79,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,80,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,81,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,82,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,83,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,84,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,85,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,86,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,87,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,88,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,89,"Superannuation tax",0
"Primary individual","Tax paid","Selected scenario",,90,"Superannuation tax",0
