y0,y1,d_actual,d_hat,unexplained,0_14,15_34,35_54,55_64,65p,t,fun
2010,2011,-0.00138294413959922,0.00324833793619758,-0.0046312820757968,-0.000264244961700893,-0.000133192275824329,-9.57680447110785e-05,0.000660020043838993,0.00109701175884014,0.00198451141575474,039 Public order and safety not elsewhere classified
2011,2012,-0.00192672402716768,-0.000141589886978894,-0.00178513414018878,-0.000409963121829783,-0.000129293414392239,-0.000590245961406302,-0.00136872826483203,0.000793178381604759,0.0015634624938767,039 Public order and safety not elsewhere classified
2012,2013,-0.000604647944035863,0.00156538684071209,-0.00217003478474796,-6.65062319404926e-05,4.5142612209974e-05,-0.00012447177613177,-0.000201288197769793,0.000403267333121096,0.00150924310122308,039 Public order and safety not elsewhere classified
2013,2014,-0.000402615119562133,0.00285858555206337,-0.00326120067162551,2.13192664828993e-06,6.05984575364361e-05,7.05722513725912e-05,0.00048101750058766,0.000578751382168347,0.00166551403375005,039 Public order and safety not elsewhere classified
2014,2015,0.00634958101270904,0.00256992873626585,0.00377965227644319,-3.15925732430575e-05,8.14563412814263e-05,-6.44885592548777e-06,0.000285799252509375,0.000587463726760778,0.00165325084488282,039 Public order and safety not elsewhere classified
2015,2016,0.0069153065319522,0.00309329286974952,0.00382201366220268,0.000108799590050188,0.000250236614964263,0.000117231937435509,0.000479605757831677,0.000515849466923384,0.0016215695025445,039 Public order and safety not elsewhere classified
2016,2017,-0.00412499154967924,0.00123646912279769,-0.00536146067247693,-0.000174012833819406,0.000161287103578693,-0.000338917922512107,-0.000449032793415585,0.000468072484389677,0.00156907308457642,039 Public order and safety not elsewhere classified
2017,2018,0.00859186663849101,0.000395468485956481,0.00819639815253453,-0.000425641192996693,8.43669473423472e-05,-0.000666929862413174,-0.00112279248614279,0.000841940439541671,0.00168452464062512,039 Public order and safety not elsewhere classified
2018,2019,-0.000470105624473846,0.000365952320365443,-0.000836057944839289,-0.000519069681469064,5.20819404114438e-05,-0.000759501210241674,-0.00123725531329365,0.00105277268820945,0.00177692389674894,039 Public order and safety not elsewhere classified
1999,2000,-0.0253991537858684,-0.0255007814533359,0.000101627667467488,-0.0037996746346346,-0.0121469358251601,-0.00536400048782744,-0.00106933118458784,-0.00235866821037729,-0.000762171110748652,041 General economic commercial and labour affairs
2000,2001,-0.042214273679012,-0.0121563942503893,-0.0300578794286227,-0.00131485143701379,-0.00650255415963231,-0.00429140345879311,-0.000719946216267933,-0.000435148850861994,0.00110750987217981,041 General economic commercial and labour affairs
2001,2002,0.0187115591128581,0.00558625733651162,0.0131253017763465,-0.000696051306191026,0.0015788063340923,0.00176412116514614,0.000247350862345275,-6.65455947453858e-05,0.00275857587586432,041 General economic commercial and labour affairs
2002,2003,0.00798128230956624,0.00397558752335901,0.00400569478620723,-0.000370675252468773,0.00138157085716443,0.000482183043777348,0.000308326714165445,-0.000206052070738691,0.00238023423145925,041 General economic commercial and labour affairs
2003,2004,-0.0132664826231646,-0.00350897874094702,-0.00975750388221753,-0.000768741296731339,-0.00217882356374196,-0.00180852851387686,-0.000130561570620166,-0.000351351848011989,0.00172902805203529,041 General economic commercial and labour affairs
2004,2005,0.00799770693098034,-0.000165517418957806,0.00816322434993815,-0.000108065558801139,-0.00061697316704815,-0.00163006813263739,-2.68777842368651e-06,5.6580179798313e-05,0.00213569703815424,041 General economic commercial and labour affairs
2005,2006,-0.00249227151982995,-0.0106883709076833,0.0081960993878534,-0.00181364749519128,-0.00488154981084623,-0.00289278507596988,-0.000171681748126731,-0.00141612591737084,0.000487419139821614,041 General economic commercial and labour affairs
2006,2007,0.00729417135583599,-0.00304476050034128,0.0103389318561773,-0.000837455260755831,-0.00151082077325341,-0.00138923933977892,0.000296181518676447,-0.000707809024582851,0.00110438237935329,041 General economic commercial and labour affairs
2007,2008,0.00685238076262659,0.00654860311452212,0.000303777648104468,-0.000824162855096725,0.00404396261986087,0.00241239523359546,0.00142476425906042,-0.00152417419581009,0.00101581805291219,041 General economic commercial and labour affairs
2008,2009,-0.00287300795428112,0.0205436922968298,-0.0234167002511109,0.00253451301257972,0.010016601681339,0.00222997469362793,0.00174901167804098,0.000961831603579292,0.00305175962766288,041 General economic commercial and labour affairs
2009,2010,0.0114009447894619,0.0117580966569965,-0.00035715186753461,0.00201807982065513,0.00349421437357849,-0.00012337722571071,0.000360409827987636,0.00233909773101764,0.00366967212946835,041 General economic commercial and labour affairs
2010,2011,0.0117182632456327,0.00914253958817467,0.00257572365745799,0.00190857867923227,0.00145454115581729,-0.000894931057578413,-0.000100006218469881,0.00284485842472156,0.00392949860445184,041 General economic commercial and labour affairs
2011,2012,0.00703759624795193,0.0113731097481511,-0.00433551350019916,0.00198712015262613,0.00246928365432889,0.000148845300546873,0.000410319955578712,0.00289048166309573,0.00346705902197476,041 General economic commercial and labour affairs
2012,2013,0.0247102124299195,0.0052860477639244,0.0194241646659951,-0.000613810227623043,0.000191002450398852,0.00226123154608332,0.000614059496273575,0.000828871677253119,0.00200469282153858,041 General economic commercial and labour affairs
2013,2014,0.00843124474931764,0.00420770646416834,0.0042235382851493,-0.000786076635333204,-0.000566430925682755,0.00211186452808417,0.000408095951594768,0.000896170081522698,0.00214408346398266,041 General economic commercial and labour affairs
2014,2015,-0.00914050198959857,0.00264777238883474,-0.0117882743784333,-0.000861340781907638,-0.00125623503977223,0.00159865695319677,0.000312402373553836,0.000835916553218659,0.00201837233054535,041 General economic commercial and labour affairs
2015,2016,-0.0117068555122485,-0.00474863947900094,-0.00695821603324754,-0.00267196439903638,-0.00473785919285553,0.00188122386870386,0.000145598015843853,-0.000283104314600198,0.000917466542943459,041 General economic commercial and labour affairs
2016,2017,-0.0105482534266741,-0.00408102457136563,-0.00646722885530852,-0.00120798373971065,-0.00376236236045781,-0.000696738773757218,-1.81840418924089e-05,0.000245125369779244,0.00135911897467321,041 General economic commercial and labour affairs
2017,2018,0.0146527826993381,-0.00328434215996844,0.0179371248593065,0.000354765846857473,-0.0037929215772864,-0.00318376436599116,-0.000449658654320321,0.00155692384067131,0.00223031275010066,041 General economic commercial and labour affairs
2018,2019,-0.00900891398163928,-0.00309098682128268,-0.0059179271603566,0.00101981242721027,-0.0039462480322148,-0.00430702948280689,-0.000688938513600981,0.00216555901958411,0.00266585776054561,041 General economic commercial and labour affairs
1999,2000,0.0408486202285167,0.00838653473820376,0.0324620854903129,0.0005621187659472,0.000551740887663134,0.00204565160518469,0.0015378513227318,0.000789347070101549,0.00289982508657538,042 Agriculture forestry fishing and hunting
2000,2001,-0.0792575470699351,-0.00614481579164788,-0.0731127312782872,-0.00276138203144784,-0.00114878922836436,0.00077675426372089,0.000204135132405052,-0.00271600511502954,-0.000499528812932084,042 Agriculture forestry fishing and hunting
2001,2002,-0.00510499044589327,-0.02656657129031,0.0214615808444167,-0.00353976476640495,-0.00349734009365946,-0.00497762605806058,-0.00782467658921515,-0.00295960546487693,-0.00376755831809293,042 Agriculture forestry fishing and hunting
2002,2003,-0.00402022043355849,-0.0183550998056176,0.0143348793720591,-0.00331346356950695,-0.00300179249413912,-0.00316926237401496,-0.004828419719392,-0.00189524484073381,-0.00214691680783072,042 Agriculture forestry fishing and hunting
2003,2004,-0.0102703343826108,-0.0112731035227404,0.00100276914012965,-0.0029397338401599,-0.00206674865690874,-0.00112642697639784,-0.00207892977330829,-0.00199033080937793,-0.00107093346658774,042 Agriculture forestry fishing and hunting
2004,2005,-0.03018901822575,-0.0136782530198928,-0.0165107652058572,-0.00371187407730719,-0.00245177678616552,-0.00123874591383994,-0.00206339229538278,-0.00257659432317152,-0.00163586962402591,042 Agriculture forestry fishing and hunting
2005,2006,0.0297195695553496,0.00321262470836202,0.0265069448469876,-0.000685531680794041,-0.000757551706122628,0.00068167998134158,0.000851449173513273,0.000982736319374563,0.00213984262104927,042 Agriculture forestry fishing and hunting
2006,2007,-0.00287900301060054,0.00234195755529428,-0.00522096056589481,-0.000729096706418928,-0.00113353066066918,-3.15657662472679e-05,0.000959801887181492,0.00121644586367825,0.00205990293776991,042 Agriculture forestry fishing and hunting
2007,2008,0.0232684275127696,0.00867056558335001,0.0145978619294196,0.00155662237292434,-0.0014071435041724,-0.00178947380134359,-5.00618148109497e-05,0.0058456612937233,0.0045149610370293,042 Agriculture forestry fishing and hunting
2008,2009,-0.0412063242105943,-0.0031562192425675,-0.0380501049680268,-0.00255651548698003,-0.00299398002121504,-0.00164948019376423,0.0010234443036052,0.00169461479218734,0.00132569736359925,042 Agriculture forestry fishing and hunting
2009,2010,-0.00638247637646725,-0.0203590940073659,0.0139766176308987,-0.00492944316690649,-0.00308114727571786,-0.00218956603943821,-0.00158793820687978,-0.00505779503941057,-0.00351320427901301,042 Agriculture forestry fishing and hunting
2010,2011,-0.0160603646322352,-0.0266581349392487,0.0105977703070135,-0.00584385763798293,-0.00316970657203362,-0.00241209743711267,-0.00253736284544952,-0.00743926720992928,-0.00525584323674067,042 Agriculture forestry fishing and hunting
2011,2012,-0.0151985083875717,-0.0126287152805976,-0.00256979310697416,-0.00316338825691576,-0.00209773737079609,-0.00165592395906736,0.000642365217325922,-0.00426790261944051,-0.00208612829170377,042 Agriculture forestry fishing and hunting
2012,2013,-0.0114661700456122,-0.00273628822688698,-0.00872988181872522,0.00100061613489869,-0.00104423510703925,-0.00296033055851236,-0.00118729089605449,0.000477164297296159,0.000977787902524267,042 Agriculture forestry fishing and hunting
2013,2014,-0.00607681655009623,-0.0073800320443135,0.00130321549421727,0.000428832530114962,-0.00127103573062043,-0.00340823337600802,-0.00239500301446747,-0.000637661967190469,-9.69304861420694e-05,042 Agriculture forestry fishing and hunting
2014,2015,-0.00322070023516895,-0.00629795154048925,0.0030772513053203,0.000397952151999425,-0.00112959787545488,-0.00299262607692104,-0.00192041071587694,-0.00070559436490974,5.23253406739227e-05,042 Agriculture forestry fishing and hunting
2015,2016,0.00177872617002363,0.00156769526450517,0.000211030905518457,0.0030893816642823,-2.83336394500226e-05,-0.00305893957809453,-0.00205937264376332,0.00160697651042696,0.00201798295110379,042 Agriculture forestry fishing and hunting
2016,2017,-0.00692603147685011,-0.0007093431519698,-0.00621668832488031,0.000175806961790572,-0.000624556414831272,-0.00103349996843848,0.000170406274357978,-0.000427638318495056,0.00103013831364646,042 Agriculture forestry fishing and hunting
2017,2018,-0.00434143464988136,-0.00866684412983757,0.0043254094799562,-0.0031868235688158,-0.00128677411251228,0.0003338549908353,0.00147023084876949,-0.00449322854354517,-0.00150410374456912,042 Agriculture forestry fishing and hunting
2018,2019,-0.00401977168886666,-0.0135022613273579,0.00948248963849121,-0.00484630486889969,-0.00165407319750707,0.000808136006738213,0.00171467621594515,-0.00659797960648483,-0.00292671587714965,042 Agriculture forestry fishing and hunting
1999,2000,-0.00989278321979384,0.0104031528721745,-0.0202959360919684,0.000308536915074021,-0.00188117170928372,0.002747067432066,0.00258713114154181,0.00172254295952673,0.0049190461332497,043 Fuel and energy
2000,2001,0.0551802463717496,0.00377687187893128,0.0514033744928183,-0.000750050331193795,-0.00144497579671014,0.0019290512525112,0.00189581202026694,-0.000448692041229483,0.00259572677528657,043 Fuel and energy
2001,2002,0.00264083574719309,-0.00204323238457138,0.00468406813176447,-0.00133639306738244,-0.000398172865231348,-0.00212457028029652,0.00219829074439668,-0.000986866485024349,0.000604479568966601,043 Fuel and energy
2002,2003,-0.0281922621558667,0.00162269320883796,-0.0298149553647046,-0.000690264886693334,-0.000175997888415774,-0.00100207956082091,0.00200028574203837,-0.000240401546305733,0.00173115134903534,043 Fuel and energy
2003,2004,0.00729267965145228,0.00325074154958208,0.0040419381018702,-0.000590094251513057,-0.000701229532400528,0.000458996359790261,0.00189936483104971,-0.000159822695756308,0.002343526838412,043 Fuel and energy
2004,2005,0.0193496765017054,0.00238287719818919,0.0169667993035162,-0.000706873315877322,-0.00050665639841828,0.00038022217695784,0.00174500388282706,-0.000513117253865318,0.00198429810656521,043 Fuel and energy
2005,2006,-0.0190034611970571,0.009248474582356,-0.0282519357794131,0.00048576214526894,-0.000704996618637603,0.00143397100604104,0.00187483616011222,0.0016836464337882,0.0044752554557832,043 Fuel and energy
2006,2007,-0.00365694720662685,0.00751757043067041,-0.0111745176372973,0.00045824841074674,-0.000251563945082934,0.000490340369007213,0.000936380235775066,0.00165625493699183,0.0042279104232325,043 Fuel and energy
2007,2008,0.0176920206356037,0.0123190514255321,0.00537296921007157,0.00186502552274864,0.00115008836587781,-0.00145829772321485,0.000599680924108372,0.00416855773736209,0.00599399659865008,043 Fuel and energy
2008,2009,0.0174168654319063,0.00594314257765105,0.0114737228542553,0.000822961667032734,0.00162302709565712,-0.0013696066378093,-0.00056511505590013,0.00169073584823826,0.00374113966043236,043 Fuel and energy
2009,2010,0.0474459953600508,-0.00599927410807701,0.0534452694681278,-0.00184877053427673,-0.000471113351276145,-0.000975592529486518,-0.000477377567868609,-0.00229555073733154,6.91306121625364e-05,043 Fuel and energy
2010,2011,-0.0759096679623229,-0.0101700397452599,-0.065739628217063,-0.00277603478853381,-0.00116136660042578,-0.000856868144060337,-0.000439864195657894,-0.00370082504671387,-0.00123508096986821,043 Fuel and energy
2011,2012,0.0038689788402852,-0.00785625590794649,0.0117252347482317,-0.00194401627373327,-0.000800453197382549,-0.00137452742499469,-0.00211868050816931,-0.00203226389142063,0.000413685387753971,043 Fuel and energy
2012,2013,-0.0104824101201886,-0.00256227914130787,-0.00792013097888068,-0.00081241485021044,-0.000699731899464457,-0.00263454193644217,-0.00155470164215541,0.000634937048516227,0.00250417413844839,043 Fuel and energy
2013,2014,0.00767585766160531,-0.00428672198806144,0.0119625796496667,-0.00123109392646381,-0.000962801396940033,-0.00269448063120624,-0.00121671632607882,-7.33308121399625e-06,0.00182570337384146,043 Fuel and energy
2014,2015,0.00568880584059686,-0.00381775165714299,0.00950655749773985,-0.00120193261482703,-0.00105316383565984,-0.00235195370629468,-0.0011440640288106,-5.53220355662725e-06,0.00193889473200579,043 Fuel and energy
2015,2016,-0.0139835561617013,-0.00141256518543568,-0.0125709909762656,-0.000750847545529679,-0.00143449650942208,-0.00261979110970546,-0.00102727110567763,0.0013000955869777,0.00311974549792148,043 Fuel and energy
2016,2017,0.000808096385265994,0.000221091606364723,0.000587004778901271,-0.000739949895386117,-0.0012025909753574,-0.000646640400482555,-0.000432880672937923,0.000406003218503615,0.0028371503320251,043 Fuel and energy
2017,2018,0.00258682668061358,-0.00340937267357917,0.00599619935419275,-0.00169294980803143,-0.00155944673507155,0.000836089330540398,-0.000391385575807169,-0.00180326926890161,0.00120158938369218,043 Fuel and energy
2018,2019,-0.00544952729982626,-0.00549530509864087,4.57777988146137e-05,-0.00222738452494517,-0.00177829627955167,0.00146717190871971,-0.00028710964399286,-0.00295799101915094,0.000288304460280064,043 Fuel and energy
1999,2000,0.0356775322390802,-0.00709967951449375,0.042777211753574,-0.000663001028705496,0.00174698274235169,-0.00219164622677693,-0.00304910848931129,-0.00131333317159919,-0.00162957334045253,044 Mining manufacturing and construction
2000,2001,-0.00845061787051044,-0.00214578877708543,-0.006304829093425,-0.000473426341478756,0.000881259352838625,-0.00175586165430612,-0.00167576602822477,0.000282647647843371,0.000595358246242213,044 Mining manufacturing and construction
2001,2002,0.0638351831389918,0.0191870749265011,0.0446481082124907,0.00105461424691973,-0.000400543255299423,0.00366627302157677,0.00824423836874506,0.0020079953332475,0.00461449721131147,044 Mining manufacturing and construction
2002,2003,-0.0440230464265476,0.00977539868527945,-0.053798445111827,0.000169234373374779,-0.000512771523719446,0.00177029997894223,0.00456469993408573,0.000925908625961756,0.0028580272966344,044 Mining manufacturing and construction
2003,2004,0.00551040253643152,0.0028276275366943,0.00268277499973723,-0.000265623157779769,8.97105335805453e-05,-0.000104674001328519,0.00116776160059462,0.000423155997519169,0.00151729656410826,044 Mining manufacturing and construction
2004,2005,0.00202356245360558,0.00278303419441553,-0.000759471740809951,-0.00035764449643557,-0.000183735210991556,-0.000199663364184719,0.00108997143799399,0.000623740518173754,0.00181036530985962,044 Mining manufacturing and construction
2005,2006,-0.00456828681669833,-0.00698567398047678,0.00241738716377845,-0.00102696554446041,0.000381903209010031,-0.0016612924468549,-0.00227189491737764,-0.00134104439835299,-0.00106637988244086,044 Mining manufacturing and construction
2006,2007,-0.00859964360965443,-0.00793542543923833,-0.000664218170416101,-0.00118756053437131,-0.000234465454380724,-0.00159878036984517,-0.0024262755536657,-0.00145454721378917,-0.00103379631318626,044 Mining manufacturing and construction
2007,2008,-0.0178423782588328,-0.00948634751897881,-0.00835603073985396,-0.0016168705681469,-0.0014610910657913,-0.000205416507927769,-0.000938620583642528,-0.00312407463323562,-0.0021402741602347,044 Mining manufacturing and construction
2008,2009,0.00779206397927638,-0.011067592542197,0.0188596565214734,-0.00203049878907338,-0.00242900884766769,-0.00147899410954421,-0.00262006500137392,-0.00179799656280998,-0.000711029231727854,044 Mining manufacturing and construction
2009,2010,-0.00842752825633231,0.00306498266624832,-0.0114925109225806,-0.000249391401240644,-0.000761845380014399,-0.00061967775489888,0.000311708446481101,0.0015765223332025,0.00280766642271864,044 Mining manufacturing and construction
2010,2011,-0.00750173237476549,0.00805034433933186,-0.0155520767140974,0.000359656377547375,-0.000224510185232872,-0.00030086082812183,0.00137734435374023,0.00276640580494718,0.00407230881645177,044 Mining manufacturing and construction
2011,2012,0.0159351591545753,-0.00279152358672906,0.0187266827413043,-0.000468149172170098,-0.000574009015095803,-0.00179413204988564,-0.0023883581669694,0.000924894813355159,0.00150823000403671,044 Mining manufacturing and construction
2012,2013,0.0159941401244427,-0.000131009282082338,0.016125149406525,-8.9209379926372e-05,-0.000289161993621639,0.000144685179052854,0.000234591631111541,-0.000493024404994498,0.000361109686295776,044 Mining manufacturing and construction
2013,2014,0.00668887182191098,0.0042176538475072,0.00247121797440379,0.000328129315750118,-6.71933348648722e-05,0.000775384676253972,0.00168138433027014,0.000206897596537193,0.00129305126356064,044 Mining manufacturing and construction
2014,2015,0.000413505763119507,0.00302222308209718,-0.00260871731897767,0.000242173552347159,4.7863869535116e-05,0.000431129514333324,0.00109126060861971,0.000133985440649891,0.00107581009661198,044 Mining manufacturing and construction
2015,2016,-0.011272877572287,0.00290195854119158,-0.0141748361134786,0.000476683564916947,0.000634209707163337,0.000903004018338592,0.00146425323676912,-0.000659917936773632,8.37259507772195e-05,044 Mining manufacturing and construction
2016,2017,-0.00472601190783006,-0.00301754631961967,-0.00170846558821039,-0.000313771657494238,0.000399768568341513,-0.00106344620419627,-0.00148598224210465,-0.000458857506575312,-9.52572775907107e-05,044 Mining manufacturing and construction
2017,2018,-0.0137271687026122,-0.00420766684593555,-0.00951950185667662,-0.000484276636981139,0.000522384234666885,-0.00259399282325033,-0.00337742873900721,0.000818802911251229,0.000906844207385019,044 Mining manufacturing and construction
2018,2019,-0.00529655163372964,-0.00355983548593854,-0.0017367161477911,-0.000450604219691662,0.000624563181930748,-0.00309840364304535,-0.00381911133808754,0.00157497855641207,0.0016087419765432,044 Mining manufacturing and construction
1999,2000,-0.00105704714834867,-0.00336443411547091,0.00230738696712224,-0.000491547888092243,-0.000146068622103963,-0.000963431355518185,-0.000575889017672945,-0.000646558135640323,-0.000540939096443256,045 Communication
2000,2001,-0.00768880163880236,-0.00244696687559778,-0.00524183476320458,-0.000522679724625974,-0.000258311649689206,-0.000855243797563371,-0.000490962167759055,-0.000213166457006603,-0.000106603078953568,045 Communication
2001,2002,-0.000766078223998185,-0.00168885497999633,0.000922776755998142,-0.000345205295996502,-0.000554947530096911,-7.79166674155269e-05,-0.000867492203090196,-9.28029363569429e-05,0.000249509652959753,045 Communication
2002,2003,0.00484142679519991,-0.0022922191434445,0.00713364593864441,-0.000555297025476369,-0.000536264136861853,-0.000271807093845705,-0.000700592011563839,-0.000254988975827917,2.67301001311816e-05,045 Communication
2003,2004,-0.00768494107058267,-0.00244734863908381,-0.00523759243149886,-0.000568388338996255,-0.000405510506439165,-0.000554797627656653,-0.000574308545862512,-0.000269012386465328,-7.5331233663895e-05,045 Communication
2004,2005,-0.00347267184844975,-0.0023751726080353,-0.00109749924041445,-0.000623379261557237,-0.000443591164705693,-0.000547975027077292,-0.000541261292638278,-0.0002051958906992,-1.37699713576006e-05,045 Communication
2005,2006,-0.00194755077977324,-0.00317825509620752,0.00123070431643428,-0.000657145512252984,-0.000312627658952731,-0.000681485772155155,-0.000443052231016269,-0.00061524744287321,-0.000468696478957171,045 Communication
2006,2007,-0.00187381859058749,-0.00249604525622135,0.000622226665633857,-0.000585480284734288,-0.000304556441864712,-0.000455128934764795,-0.000237918533497916,-0.000524969844550379,-0.000387991216809258,045 Communication
2007,2008,-0.00263052752424227,-0.00298541960532435,0.000354892081082074,-0.000701428679514903,-0.000448884761516504,3.42741579903341e-05,-0.000181802716384315,-0.000963438117554664,-0.000724139488344294,045 Communication
2008,2009,-0.00167198228172509,-0.00206601040623102,0.000394028124505925,-0.00084354052220074,-0.00052238042130605,-3.33478170963798e-05,9.72161949151217e-05,-0.000465022320155421,-0.000298935520387546,045 Communication
2009,2010,-0.00123499897526687,-4.38324637995131e-05,-0.00119116651146736,-0.000251672218746243,-0.000286384610101776,-0.000243171628640476,-6.51883262950701e-05,0.000350212786412551,0.000452371533571501,045 Communication
2010,2011,-0.00254088897707598,0.000639858029359244,-0.00318074700643523,-5.85318891294069e-05,-0.000213759912090309,-0.000313935393002123,-0.000124514935653304,0.00063420473644924,0.000716395422785146,045 Communication
2011,2012,0.00231350550061193,0.00136667527816649,0.000946830222445442,0.000111283905524843,-2.34911304086644e-05,-7.56623886935428e-05,0.000365913505730887,0.000494524244607134,0.00049410714140583,045 Communication
2012,2013,0.00701580744074358,0.000867838798817565,0.00614796864192601,0.000285987768463346,3.55425381738977e-06,0.000256555382525984,0.000189006576606855,1.63137079961877e-05,0.000116421109407802,045 Communication
2013,2014,-0.00250746114494215,0.000976221026653935,-0.00348368217159609,0.000338491151553069,-1.11735185012084e-05,0.000232678833140253,6.42830221588365e-05,0.000116108234209585,0.0002358333040934,045 Communication
2014,2015,0.00211231177781229,0.000857296701071628,0.00125501507674066,0.000312618185918863,1.11167886740608e-06,0.000161034491088217,6.71499755759868e-05,0.000104427762847026,0.000210954606774128,045 Communication
2015,2016,-0.00444276239026927,0.000876727301317719,-0.00531948969158699,0.000522314334475463,0.000121736879918219,0.000265152417875712,4.00329236725739e-05,-9.52205079838781e-05,2.27112533596297e-05,045 Communication
2016,2017,0.00188947625453014,-0.000252010014057231,0.00214148626858737,4.73375844457956e-05,-2.01238295504818e-05,-0.000199434102477995,2.20689392225598e-06,-7.71491929641857e-05,-4.84736743262051e-06,045 Communication
2017,2018,0.00230565597463499,-0.000158911832349037,0.00246456780698403,-0.000115358104753628,-4.24591874080173e-05,-0.000582789052306347,3.09567161183233e-05,0.000276903792066291,0.000273834003934341,045 Communication
2018,2019,0.000315078573345229,-8.76104542724596e-05,0.000402689027617688,-0.000175144221198554,-5.79709636970005e-05,-0.000757107048976129,1.10143770418278e-05,0.000461215904805859,0.000430381497751537,045 Communication
1999,2000,-0.00219738750205677,-0.00262483104096858,0.000427443538911818,-0.000532639903494934,-0.000609712030481288,-0.000587307411681202,-0.000225871689325884,-0.000489484055631442,-0.000179815950353834,046 Other industries
2000,2001,-0.00440398093646099,-0.000805878836677342,-0.00359810209978365,-0.000226505006797031,-0.00038115100464136,-0.000475587864540504,-0.000131812683530148,7.90964346317554e-05,0.000330081288199946,046 Other industries
2001,2002,0.002373236465359,0.000500943654868971,0.00187229281049003,-0.000178447649266879,-0.000162046171615584,-4.07196922860708e-05,9.52077371766004e-05,8.3639258208379e-05,0.000703310172652525,046 Other industries
2002,2003,0.0018265036646087,-0.000157234356775195,0.0019837380213839,-0.000265423455672319,-0.000169017394886382,-0.000154361659506972,1.5332242397772e-05,-6.93097091710736e-05,0.00048554562006378,046 Other industries
2003,2004,-0.00447080015563992,-0.000574911035706368,-0.00389588911993355,-0.000266323069276026,-0.000264394273994607,-0.00031224028739272,-6.32490865377128e-05,-3.96618915201102e-05,0.000370957573014809,046 Other industries
2004,2005,0.00483924562045609,-0.000265321119013708,0.0051045667394698,-0.000216801835363426,-0.000207367438641164,-0.000297935205850037,-5.12829992160827e-05,5.41197440193087e-05,0.000453946616037694,046 Other industries
2005,2006,-0.00471531982805196,-0.00198403446528476,-0.00273128536276721,-0.000488216416278146,-0.000365120750977736,-0.000416052724218002,-0.000162145517980555,-0.000475299471002349,-7.71995848279688e-05,046 Other industries
2006,2007,-0.00254266535571915,-0.00146605907970171,-0.00107660627601744,-0.000411117297718546,-0.000213249063262602,-0.000281621680126954,-0.000118121532855952,-0.000418829502485298,-2.31200032523569e-05,046 Other industries
2007,2008,1.45194649567165e-05,-0.00240668659917313,0.00242120606412985,-0.000695075693722269,-7.27605884907395e-05,-5.08055183268657e-05,-8.48177636974433e-05,-0.00108506945645837,-0.000418157578477451,046 Other industries
2008,2009,-0.000882391802232756,-0.000468042195997251,-0.000414349606235505,-0.000323658288134614,0.000195632478580897,-2.22283734424006e-05,-3.34399033592917e-05,-0.000384834594954547,0.000100486485312706,046 Other industries
2009,2010,0.000857184360634353,0.00175286352401189,-0.000895679163377542,0.000185079619062371,6.96388250481655e-05,-8.14307321798122e-05,5.28721749015176e-05,0.000656474777921812,0.000870228859257842,046 Other industries
2010,2011,-1.55042489922291e-06,0.00254458305533222,-0.00254613348023144,0.000362816798879573,3.19022432782519e-05,-0.000100060021519456,8.43094023679297e-05,0.00102136095689324,0.00114425367543268,046 Other industries
2011,2012,0.00675701046851121,0.00203898728671906,0.00471802318179214,0.000301368251009297,0.000140021622675322,1.21365112742185e-05,5.81081191773441e-05,0.000731283701438478,0.000796069081144406,046 Other industries
2012,2013,-0.000938089500809001,0.000458958718290904,-0.00139704821909991,-4.69788114318783e-05,9.05694484821064e-06,0.000132725309061187,5.89115164366414e-05,-2.01572891497829e-06,0.000307259488291721,046 Other industries
2013,2014,-0.000642433311633994,0.00077277943511292,-0.00141521274674691,7.60812066410402e-06,-2.28442404973506e-05,0.000126694657746161,8.10708277134254e-05,0.000134151720812962,0.000446098348673618,046 Other industries
2014,2015,-0.000492967841029614,0.000666015453166981,-0.0011589832941966,6.29929880052822e-07,-4.6952090826632e-05,8.68002902817002e-05,6.35904276755551e-05,0.000136326766025244,0.000425620130131061,046 Other industries
2015,2016,0.000378757945269152,-0.000198743024259417,0.000577500969528568,-0.000148798287494369,-0.000166299225294856,0.000110713486757028,4.54965163493968e-05,-0.000191280043879262,0.000151424529302645,046 Other industries
2016,2017,0.00179115160017067,-0.000176967107372626,0.0019681187075433,-0.000117589636393411,-0.000169072722644469,-0.0001210193472888,-3.23189006787261e-05,1.01160284337431e-05,0.000252917471199036,046 Other industries
2017,2018,0.000810545892622881,0.000873398256550983,-6.28523639281014e-05,0.000132284821520187,-0.000144951040741252,-0.000286086426539691,-5.25997965500557e-05,0.000589971156343219,0.000634779542518575,046 Other industries
2018,2019,0.00167154851137763,0.0014298726268218,0.000241675884555826,0.000258281678642841,-0.0001407336316347,-0.000359576352268515,-5.50806449784237e-05,0.000884257985837806,0.000842723591222795,046 Other industries
1999,2000,0.000355003784189465,0.00232787659818753,-0.00197287281399807,0.000111897174581943,0.00059121861668552,0.000538156752413699,0.000534485138319885,0.000154669905736288,0.000397449010450198,047 RandD Economic affairs
2000,2001,0.000542781855915854,0.00163474741276974,-0.00109196555685389,0.000107454302605937,0.000312249329789045,0.000446002530677174,0.000354804105256964,0.000175551826898707,0.000238685317541916,047 RandD Economic affairs
2001,2002,-0.000289371328787326,-0.0025659151400556,0.00227654381126827,-0.000168548384492856,-0.000155136255068949,-0.000775728246125829,-0.000932070752129807,-0.000203579305749512,-0.000330852196488646,047 RandD Economic affairs
